ID,ID2,Ccol,Cmer,TYPE,EVID,CMT,TIME,NOP,NOB,G10,NDV,DV,AMT,L2,REPL,BACT,BLOQ,DILcol,DILmer,STR
17,3,0,0,4,0,1,24,2,1,8,85241588.45,18.261,0,2,2,1,0,0,0,25
18,3,0.08091,0,2,1,1,0,0,1,0,1,0,226230,1,0,1,0,0,0,26
18,3,0.08091,0,2,0,1,0,3,1151,3,1150836.929,13.956,0,1,1,1,0,0,0,26
18,3,0.08091,0,2,0,1,0,3,86,4,856834.4457,13.661,0,1,2,1,0,0,0,26
18,3,0.08091,0,2,0,1,0.5,3,46,3,45433.27295,10.724,0,2,1,1,0,0,0,26
18,3,0.08091,0,2,0,1,0.5,3,7,4,67507.90627,11.12,0,2,2,1,0,0,0,26
18,3,0.08091,0,2,0,1,0.5,3,1,5,21971.46841,9.9975,0,2,3,1,0,0,0,26
18,3,0.08091,0,2,0,1,1,3,1608,3,1607193.423,14.29,0,1,1,1,0,0,0,26
18,3,0.08091,0,2,0,1,1,3,174,4,1730636.815,14.364,0,1,2,1,0,0,0,26
18,3,0.08091,0,2,0,1,2,3,304,3,303458.4569,12.623,0,2,1,1,0,0,0,26
18,3,0.08091,0,2,0,1,2,3,26,4,253216.4663,12.442,0,2,2,1,0,0,0,26
18,3,0.08091,0,2,0,1,2,3,3,5,211927.603,12.264,0,2,3,1,0,0,0,26
18,3,0.08091,0,2,0,1,3,2,347,3,346625.4219,12.756,0,1,1,1,0,0,0,26
18,3,0.08091,0,2,0,1,3,2,105,4,1047587.019,13.862,0,1,2,1,0,0,0,26
18,3,0.08091,0,2,0,1,3,2,4,5,353627.7199,12.776,0,1,3,1,0,0,0,26
18,3,0.08091,0,2,0,1,4,3,646,4,6459096.466,15.681,0,2,1,1,0,0,0,26
18,3,0.08091,0,2,0,1,4,3,197,5,19677767.44,16.795,0,2,2,1,0,0,0,26
18,3,0.08091,0,2,0,1,4,3,14,6,13443415.63,16.414,0,2,3,1,0,0,0,26
18,3,0.08091,0,2,0,1,6,3,180,5,17984125.32,16.705,0,1,1,1,0,0,0,26
18,3,0.08091,0,2,0,1,6,3,7,6,6997055.67,15.761,0,1,2,1,0,0,0,26
18,3,0.08091,0,2,0,1,6,3,2,7,14303288.02,16.476,0,1,3,1,0,0,0,26
18,3,0.08091,0,2,0,1,8,3,12,5,1147389.592,13.953,0,2,1,1,0,0,0,26
18,3,0.08091,0,2,0,1,8,3,1,6,508387.8909,13.139,0,2,2,1,0,0,0,26
18,3,0.08091,0,2,0,1,8,3,1,7,698716.2488,13.457,0,2,3,1,0,0,0,26
18,3,0.08091,0,2,0,1,24,2,364,7,3635454593,22.014,0,1,1,1,0,0,0,26
18,3,0.08091,0,2,0,1,24,2,34,8,3382902819,21.942,0,1,2,1,0,0,0,26
19,3,0.2483,0,2,1,1,0,0,1,0,1,0,226230,2,0,1,0,0,0,27
19,3,0.2483,0,2,0,1,0,3,319,3,318379.7081,12.671,0,2,1,1,0,0,0,27
19,3,0.2483,0,2,0,1,0,3,21,4,207523.528,12.243,0,2,2,1,0,0,0,27
19,3,0.2483,0,2,0,1,0,3,2,5,183872.8932,12.122,0,2,3,1,0,0,0,27
19,3,0.2483,0,2,0,1,0.5,3,206,3,205048.1277,12.231,0,1,1,1,0,0,0,27
19,3,0.2483,0,2,0,1,0.5,3,62,4,615998.6186,13.331,0,1,2,1,0,0,0,27
19,3,0.2483,0,2,0,1,0.5,3,2,5,194269.1796,12.177,0,1,3,1,0,0,0,27
19,3,0.2483,0,2,0,1,1,3,2690,3,2689860.792,14.805,0,2,1,1,0,0,0,27
19,3,0.2483,0,2,0,1,1,3,233,4,2329117.504,14.661,0,2,2,1,0,0,0,27
19,3,0.2483,0,2,0,1,1,3,15,5,1471804.858,14.202,0,2,3,1,0,0,0,27
19,3,0.2483,0,2,0,1,2,3,1853,3,1852413.609,14.432,0,1,1,1,0,0,0,27
19,3,0.2483,0,2,0,1,2,3,248,4,2475616.466,14.722,0,1,2,1,0,0,0,27
19,3,0.2483,0,2,0,1,2,3,31,5,3081724.806,14.941,0,1,3,1,0,0,0,27
19,3,0.2483,0,2,0,1,3,3,674,3,673336.1743,13.42,0,2,1,1,0,0,0,27
19,3,0.2483,0,2,0,1,3,3,207,4,2061614.558,14.539,0,2,2,1,0,0,0,27
19,3,0.2483,0,2,0,1,3,3,16,5,1522706.65,14.236,0,2,3,1,0,0,0,27
19,3,0.2483,0,2,0,1,4,3,61,4,606221.0697,13.315,0,1,1,1,0,0,0,27
19,3,0.2483,0,2,0,1,4,3,5,5,464167.1484,13.048,0,1,2,1,0,0,0,27
19,3,0.2483,0,2,0,1,4,3,1,6,274306.1233,12.522,0,1,3,1,0,0,0,27
19,3,0.2483,0,2,0,1,6,3,51,4,508896.5331,13.14,0,2,1,1,0,0,0,27
19,3,0.2483,0,2,0,1,6,3,3,5,265667.2859,12.49,0,2,2,1,0,0,0,27
19,3,0.2483,0,2,0,1,6,3,1,6,332701.1771,12.715,0,2,3,1,0,0,0,27
19,3,0.2483,0,2,0,1,8,3,969,4,9684139.479,16.086,0,1,1,1,0,0,0,27
19,3,0.2483,0,2,0,1,8,3,46,5,4569891.405,15.335,0,1,2,1,0,0,0,27
19,3,0.2483,0,2,0,1,8,3,19,6,18201234.87,16.717,0,1,3,1,0,0,0,27
19,3,0.2483,0,2,0,1,24,3,817,6,816877742.8,20.521,0,2,1,1,0,0,0,27
19,3,0.2483,0,2,0,1,24,3,76,7,751814367.7,20.438,0,2,2,1,0,0,0,27
19,3,0.2483,0,2,0,1,24,3,7,8,680269771.3,20.338,0,2,3,1,0,0,0,27
20,3,0.9582,0,2,1,1,0,0,1,0,1,0,226230,1,0,1,0,0,0,28
20,3,0.9582,0,2,0,1,0,3,1311,3,1310605.759,14.086,0,1,1,1,0,0,0,28
20,3,0.9582,0,2,0,1,0,3,106,4,1050734.499,13.865,0,1,2,1,0,0,0,28
20,3,0.9582,0,2,0,1,0,3,5,5,429767.6531,12.971,0,1,3,1,0,0,0,28
20,3,0.9582,0,2,0,1,0.5,3,118,3,117712.4423,11.676,0,2,1,1,0,0,0,28
20,3,0.9582,0,2,0,1,0.5,3,20,4,193107.0544,12.171,0,2,2,1,0,0,0,28
20,3,0.9582,0,2,0,1,1,3,304,3,303458.4569,12.623,0,1,1,1,0,0,0,28
20,3,0.9582,0,2,0,1,1,3,12,4,111971.5388,11.626,0,1,2,1,0,0,0,28
20,3,0.9582,0,2,0,1,2,3,102,3,101925.7616,11.532,0,2,1,1,0,0,0,28
20,3,0.9582,0,2,0,1,2,3,28,4,273758.0593,12.52,0,2,2,1,0,0,0,28
20,3,0.9582,0,2,0,1,2,3,3,5,232117.7349,12.355,0,2,3,1,0,0,0,28
20,3,0.9582,0,2,0,1,3,3,100,3,99111.42487,11.504,0,1,1,1,0,0,0,28
20,3,0.9582,0,2,0,1,3,3,5,4,49118.94085,10.802,0,1,2,1,0,0,0,28
20,3,0.9582,0,2,0,1,4,3,3,4,25184.90283,10.134,0,2,1,1,0,0,0,28
20,3,0.9582,0,2,0,1,4,3,1,5,41606.01387,10.636,0,2,2,1,0,0,0,28
20,3,0.9582,0,2,0,1,6,3,47,4,463239.7418,13.046,0,1,1,1,0,0,0,28
20,3,0.9582,0,2,0,1,6,3,3,5,251198.816,12.434,0,1,2,1,0,0,0,28
20,3,0.9582,0,2,0,1,6,3,1,6,163898.0718,12.007,0,1,3,1,0,0,0,28
20,3,0.9582,0,2,0,1,8,3,13,4,124492.4064,11.732,0,2,1,1,0,0,0,28
20,3,0.9582,0,2,0,1,8,3,3,5,296855.2722,12.601,0,2,2,1,0,0,0,28
20,3,0.9582,0,2,0,1,8,3,1,6,361132.4256,12.797,0,2,3,1,0,0,0,28
20,3,0.9582,0,2,0,1,24,3,606,6,605763376.5,20.222,0,1,1,1,0,0,0,28
20,3,0.9582,0,2,0,1,24,3,112,7,1112638435,20.83,0,1,2,1,0,0,0,28
20,3,0.9582,0,2,0,1,24,3,11,8,1061554309,20.783,0,1,3,1,0,0,0,28
21,3,2.672,0,2,1,1,0,0,1,0,1,0,226230,2,0,1,0,0,0,29
21,3,2.672,0,2,0,1,0,3,149,3,148152.8811,11.906,0,2,1,1,0,0,0,29
21,3,2.672,0,2,0,1,0,3,25,4,240866.9535,12.392,0,2,2,1,0,0,0,29
21,3,2.672,0,2,0,1,0,3,3,5,277340.1472,12.533,0,2,3,1,0,0,0,29
21,3,2.672,0,2,0,1,0.5,3,57,3,56218.43461,10.937,0,1,1,1,0,0,0,29
21,3,2.672,0,2,0,1,0.5,3,8,4,78119.8918,11.266,0,1,2,1,0,0,0,29
21,3,2.672,0,2,0,1,1,2,1,4,8278.358674,9.0214,0,2,1,1,0,0,0,29
21,3,2.672,0,2,0,1,1,2,1,5,3167.506613,8.0607,0,2,2,1,0,0,0,29
21,3,2.672,0,2,0,1,2,2,8,3,7692.491483,8.948,0,1,1,1,0,0,0,29
21,3,2.672,0,2,0,1,2,2,1,4,3046.351731,8.0217,0,1,2,1,0,0,0,29
21,3,2.672,0,2,0,1,3,3,263,2,26265.19611,10.176,0,2,1,1,0,0,0,29
21,3,2.672,0,2,0,1,3,3,16,3,15935.42664,9.6763,0,2,2,1,0,0,0,29
21,3,2.672,0,2,0,1,3,3,2,4,11132.23241,9.3176,0,2,3,1,0,0,0,29
21,3,2.672,0,2,0,1,4,3,2361,2,236097.4683,12.372,0,1,1,1,0,0,0,29
21,3,2.672,0,2,0,1,4,3,152,3,151296.9892,11.927,0,1,2,1,0,0,0,29
21,3,2.672,0,2,0,1,4,3,18,4,170075.8852,12.044,0,1,3,1,0,0,0,29
21,3,2.672,0,2,0,1,6,3,105,3,104506.0246,11.557,0,2,1,1,0,0,0,29
21,3,2.672,0,2,0,1,6,3,8,4,78198.05077,11.267,0,2,2,1,0,0,0,29
21,3,2.672,0,2,0,1,6,3,2,5,105661.9367,11.568,0,2,3,1,0,0,0,29
21,3,2.672,0,2,0,1,8,3,32,3,31666.03708,10.363,0,1,1,1,0,0,0,29
21,3,2.672,0,2,0,1,8,3,3,4,27501.61475,10.222,0,1,2,1,0,0,0,29
21,3,2.672,0,2,0,1,8,3,1,5,46957.58376,10.757,0,1,3,1,0,0,0,29
21,3,2.672,0,2,0,1,24,4,261,5,26062290,17.076,0,2,1,1,0,0,0,29
21,3,2.672,0,2,0,1,24,4,33,6,32475613.12,17.296,0,2,2,1,0,0,0,29
21,3,2.672,0,2,0,1,24,4,3,7,28774496.08,17.175,0,2,3,1,0,0,0,29
22,3,5.113,0,2,1,1,0,0,1,0,1,0,226230,1,0,1,0,0,0,30
22,3,5.113,0,2,0,1,0,3,141,3,140224.5016,11.851,0,1,1,1,0,0,0,30
22,3,5.113,0,2,0,1,0,3,59,4,584785.2706,13.279,0,1,2,1,0,0,0,30
22,3,5.113,0,2,0,1,0,3,3,5,289525.8894,12.576,0,1,3,1,0,0,0,30
22,3,5.113,0,2,0,1,0.5,2,45,3,44444.65561,10.702,0,2,1,1,0,0,0,30
22,3,5.113,0,2,0,1,0.5,2,2,4,12687.84846,9.4484,0,2,2,1,0,0,0,30
22,3,5.113,0,2,0,1,1,3,122,2,12101.68527,9.4011,0,1,1,1,0,0,0,30
22,3,5.113,0,2,0,1,1,3,14,3,13028.57108,9.4749,0,1,2,1,0,0,0,30
22,3,5.113,0,2,0,1,2,2,26,2,2518.704598,7.8315,0,2,1,1,0,0,0,30
22,3,5.113,0,2,0,1,2,2,2,3,1202.791038,7.0924,0,2,2,1,0,0,0,30
22,3,5.113,0,2,0,1,3,2,1,2,36.24132347,3.5902,0,1,1,1,0,0,0,30
22,3,5.113,0,2,0,1,3,2,1,3,17.97892071,2.8892,0,1,2,1,0,0,0,30
22,3,5.113,0,2,0,1,4,3,1034,2,103362.7578,11.546,0,2,1,1,0,0,0,30
22,3,5.113,0,2,0,1,4,3,57,3,56387.34315,10.94,0,2,2,1,0,0,0,30
22,3,5.113,0,2,0,1,4,3,10,4,95130.03271,11.463,0,2,3,1,0,0,0,30
22,3,5.113,0,2,0,1,6,2,9,3,8968.735722,9.1015,0,1,1,1,0,0,0,30
22,3,5.113,0,2,0,1,6,2,1,4,8162.452873,9.0073,0,1,2,1,0,0,0,30
22,3,5.113,0,2,0,1,8,3,59,3,58688.55427,10.98,0,2,1,1,0,0,0,30
22,3,5.113,0,2,0,1,8,3,5,4,44311.52145,10.699,0,2,2,1,0,0,0,30
22,3,5.113,0,2,0,1,24,3,434,3,433653.0199,12.98,0,1,1,1,0,0,0,30
22,3,5.113,0,2,0,1,24,3,65,4,648878.0023,13.383,0,1,2,1,0,0,0,30
22,3,5.113,0,2,0,1,24,3,5,5,449099.6142,13.015,0,1,3,1,0,0,0,30
22,3,5.113,0,2,0,1,24,3,1,6,282942.7898,12.553,0,1,4,1,0,0,0,30
23,3,11.471,0,2,1,1,0,0,1,0,1,0,226230,2,0,1,0,0,0,31
23,3,11.471,0,2,0,1,0,3,959,3,958380.3469,13.773,0,2,1,1,0,0,0,31
23,3,11.471,0,2,0,1,0,3,82,4,810981.0771,13.606,0,2,2,1,0,0,0,31
23,3,11.471,0,2,0,1,0,3,9,5,894481.9474,13.704,0,2,3,1,0,0,0,31
23,3,11.471,0,2,0,1,0.5,3,106,2,10589.30703,9.2676,0,1,1,1,0,0,0,31
23,3,11.471,0,2,0,1,0.5,3,27,3,26291.47444,10.177,0,1,2,1,0,0,0,31
23,3,11.471,0,2,0,1,0.5,3,2,4,16579.13076,9.7159,0,1,3,1,0,0,0,31
23,3,11.471,0,2,0,1,1,3,109,1,1082.144501,6.9867,0,2,1,1,0,0,0,31
23,3,11.471,0,2,0,1,1,3,19,2,1823.111617,7.5083,0,2,2,1,0,0,0,31
23,3,11.471,0,2,0,1,1,3,4,3,3130.662743,8.049,0,2,3,1,0,0,0,31
23,3,11.471,0,2,0,1,2,3,61,1,607.1039327,6.4087,0,1,1,1,0,0,0,31
23,3,11.471,0,2,0,1,2,3,5,2,446.9291138,6.1024,0,1,2,1,0,0,0,31
23,3,11.471,0,2,0,1,2,3,1,3,400.6146529,5.993,0,1,3,1,0,0,0,31
23,3,11.471,0,2,0,1,3,3,6,1,59.88942828,4.0925,0,2,1,1,0,0,0,31
23,3,11.471,0,2,0,1,3,3,1,2,52.96334127,3.9696,0,2,2,1,0,0,0,31
23,3,11.471,0,2,0,1,3,3,1,3,53.50098153,3.9797,0,2,3,1,0,0,0,31
23,3,11.471,0,2,0,1,4,3,3,1,22.07399017,3.0944,0,1,1,1,0,0,0,31
23,3,11.471,0,2,0,1,4,3,1,2,39.27153672,3.6705,0,1,2,1,0,0,0,31
23,3,11.471,0,2,0,1,4,3,1,3,64.03309122,4.1594,0,1,3,1,0,0,0,31
23,3,11.471,0,2,0,1,6,2,12,2,1123.832502,7.0245,0,2,1,1,0,0,0,31
23,3,11.471,0,2,0,1,6,2,2,3,1053.106872,6.9595,0,2,2,1,0,0,0,31
23,3,11.471,0,2,0,1,8,2,12,2,1147.912093,7.0457,0,1,1,1,0,0,0,31
23,3,11.471,0,2,0,1,8,2,1,3,266.2404905,5.5844,0,1,2,1,0,0,0,31
24,3,24.099,0,2,1,1,0,0,1,0,1,0,226230,2,0,1,0,0,0,32
24,3,24.099,0,2,0,1,0,3,32,3,31319.61946,10.352,0,2,1,1,0,0,0,32
24,3,24.099,0,2,0,1,0,3,11,4,106510.6224,11.576,0,2,2,1,0,0,0,32
24,3,24.099,0,2,0,1,0,3,1,5,39735.48913,10.59,0,2,3,1,0,0,0,32
24,3,24.099,0,2,0,1,0.5,3,1,1,4.305528954,1.4599,0,1,1,1,0,0,0,32
24,3,24.099,0,2,0,1,0.5,3,1,2,6.197834767,1.8242,0,1,2,1,0,0,0,32
24,3,24.099,0,2,0,1,0.5,3,1,3,6.31735116,1.8433,0,1,3,1,0,0,0,32
24,3,24.099,0,2,0,1,1,3,3,1,20.17007358,3.0042,0,2,1,1,0,0,0,32
24,3,24.099,0,2,0,1,1,3,1,2,10.83411552,2.3827,0,2,2,1,0,0,0,32
24,3,24.099,0,2,0,1,2,3,1,1,1.194072818,0.17737,0,1,1,1,0,0,0,32
24,3,24.099,0,2,0,1,3,3,1,1,3.452504812,1.2391,0,747,1,1,1,0,0,32
24,3,24.099,0,2,0,1,4,3,8,1,70.11242324,4.2501,0,432,1,1,1,0,0,32
24,3,24.099,0,2,0,1,6,3,2,1,12.47716283,2.5239,0,625,1,1,1,0,0,32
24,3,24.099,0,2,0,1,8,3,2,1,11.62781415,2.4534,0,631,1,1,1,0,0,32
24,3,24.099,0,2,0,1,24,3,1,1,7.08585115,1.9581,0,977,1,1,1,0,0,32
24,3,24.099,0,2,0,1,24,3,1,2,3.664896152,1.2988,0,943,2,1,1,0,0,32
25,4,0,0,4,1,1,0,0,1,0,1,0,368580,1,0,2,0,0,0,17
25,4,0,0,4,0,1,0,3,1088,3,1087073.738,13.899,0,1,1,2,0,0,0,17
25,4,0,0,4,0,1,0,3,43,4,427624.178,12.966,0,1,2,2,0,0,0,17
25,4,0,0,4,0,1,0,3,10,5,946948.511,13.761,0,1,3,2,0,0,0,17
25,4,0,0,4,0,1,0.5,3,788,3,787800.3706,13.577,0,2,1,2,0,0,0,17
25,4,0,0,4,0,1,0.5,3,56,4,552937.3594,13.223,0,2,2,2,0,0,0,17
25,4,0,0,4,0,1,0.5,3,7,5,658684.5374,13.398,0,2,3,2,0,0,0,17
25,4,0,0,4,0,1,1,3,17949,3,17948193.01,16.703,0,1,1,2,0,0,0,17
25,4,0,0,4,0,1,1,3,792,4,7912861.25,15.884,0,1,2,2,0,0,0,17
25,4,0,0,4,0,1,1,3,270,5,26936693.89,17.109,0,1,3,2,0,0,0,17
25,4,0,0,4,0,1,2,3,5571,3,5570525.767,15.533,0,2,1,2,0,0,0,17
25,4,0,0,4,0,1,2,3,370,4,3696880.818,15.123,0,2,2,2,0,0,0,17
25,4,0,0,4,0,1,2,3,62,5,6199628.941,15.64,0,2,3,2,0,0,0,17
25,4,0,0,4,0,1,3,3,228,4,2276159.157,14.638,0,1,1,2,0,0,0,17
25,4,0,0,4,0,1,3,3,14,5,1364092.595,14.126,0,1,2,2,0,0,0,17
25,4,0,0,4,0,1,3,3,2,6,1373674.742,14.133,0,1,3,2,0,0,0,17
25,4,0,0,4,0,1,4,3,100,5,9979065.434,16.116,0,2,1,2,0,0,0,17
25,4,0,0,4,0,1,4,3,11,6,10059218.14,16.124,0,2,2,2,0,0,0,17
25,4,0,0,4,0,1,4,3,2,7,13660240.25,16.43,0,2,3,2,0,0,0,17
25,4,0,0,4,0,1,6,3,1820,5,181905885.7,19.019,0,1,1,2,0,0,0,17
25,4,0,0,4,0,1,6,3,110,6,109671489.9,18.513,0,1,2,2,0,0,0,17
25,4,0,0,4,0,1,6,3,13,7,121935161.7,18.619,0,1,3,2,0,0,0,17
25,4,0,0,4,0,1,8,2,251,6,250507645.8,19.339,0,2,1,2,0,0,0,17
25,4,0,0,4,0,1,8,2,43,7,423049605.2,19.863,0,2,2,2,0,0,0,17
25,4,0,0,4,0,1,24,2,336,7,3359305187,21.935,0,1,1,2,0,0,0,17
25,4,0,0,4,0,1,24,2,52,8,5164117173,22.365,0,1,2,2,0,0,0,17
26,4,0.04162,0,2,1,1,0,0,1,0,1,0,368580,2,0,2,0,0,0,18
26,4,0.04162,0,2,0,1,0,3,79,3,78590.02013,11.272,0,2,1,2,0,0,0,18
26,4,0.04162,0,2,0,1,0,3,10,4,92226.24297,11.432,0,2,2,2,0,0,0,18
26,4,0.04162,0,2,0,1,0,3,1,5,85050.45946,11.351,0,2,3,2,0,0,0,18
26,4,0.04162,0,2,0,1,0.5,3,23488,3,23487995.06,16.972,0,1,1,2,0,0,0,18
26,4,0.04162,0,2,0,1,0.5,3,2646,4,26456171.07,17.091,0,1,2,2,0,0,0,18
26,4,0.04162,0,2,0,1,0.5,3,125,5,12409836.72,16.334,0,1,3,2,0,0,0,18
26,4,0.04162,0,2,0,1,1,3,4198,3,4197501.394,15.25,0,2,1,2,0,0,0,18
26,4,0.04162,0,2,0,1,1,3,198,4,1970898.326,14.494,0,2,2,2,0,0,0,18
26,4,0.04162,0,2,0,1,1,3,28,5,2771779.249,14.835,0,2,3,2,0,0,0,18
26,4,0.04162,0,2,0,1,2,3,180,3,179153.8119,12.096,0,1,1,2,0,0,0,18
26,4,0.04162,0,2,0,1,2,3,31,4,307429.1705,12.636,0,1,2,2,0,0,0,18
26,4,0.04162,0,2,0,1,4,3,41,5,4049078.976,15.214,0,2,1,2,0,0,0,18
26,4,0.04162,0,2,0,1,6,3,12,5,1157762.707,13.962,0,1,1,2,0,0,0,18
26,4,0.04162,0,2,0,1,8,3,176,5,17505050.55,16.678,0,2,1,2,0,0,0,18
26,4,0.04162,0,2,0,1,8,3,33,6,32216844.67,17.288,0,2,2,2,0,0,0,18
26,4,0.04162,0,2,0,1,24,2,22,7,212403855.7,19.174,0,1,1,2,0,0,0,18
26,4,0.04162,0,2,0,1,24,2,1,8,86703082.96,18.278,0,1,2,2,0,0,0,18
27,4,0.1877,0,2,1,1,0,0,1,0,1,0,368580,2,0,2,0,0,0,19
27,4,0.1877,0,2,0,1,0,3,2447,3,2446086.602,14.71,0,2,1,2,0,0,0,19
27,4,0.1877,0,2,0,1,0,3,596,4,5950584.452,15.599,0,2,2,2,0,0,0,19
27,4,0.1877,0,2,0,1,0,3,73,5,7282610.929,15.801,0,2,3,2,0,0,0,19
27,4,0.1877,0,2,0,1,0.5,3,7,3,6487.937743,8.7777,0,1,1,2,0,0,0,19
27,4,0.1877,0,2,0,1,0.5,3,1,4,6522.415097,8.783,0,1,2,2,0,0,0,19
27,4,0.1877,0,2,0,1,0.5,3,1,5,9350.639354,9.1432,0,1,3,2,0,0,0,19
27,4,0.1877,0,2,0,1,1,3,73,3,72547.73224,11.192,0,2,1,2,0,0,0,19
27,4,0.1877,0,2,0,1,1,3,7,4,60900.70317,11.017,0,2,2,2,0,0,0,19
27,4,0.1877,0,2,0,1,2,4,642,2,64151.32343,11.069,0,1,1,2,0,0,0,19
27,4,0.1877,0,2,0,1,24,3,432,4,4316692.319,15.278,0,2,1,2,0,0,0,19
27,4,0.1877,0,2,0,1,24,3,30,5,2954972.788,14.899,0,2,2,2,0,0,0,19
28,4,0.296,0,2,1,1,0,0,1,0,1,0,368580,1,0,2,0,0,0,20
28,4,0.296,0,2,0,1,0,3,2190,3,2189097.683,14.599,0,1,1,2,0,0,0,20
28,4,0.296,0,2,0,1,0,3,91,4,900765.2871,13.711,0,1,2,2,0,0,0,20
28,4,0.296,0,2,0,1,0,3,10,5,964147.9144,13.779,0,1,3,2,0,0,0,20
28,4,0.296,0,2,0,1,0.5,3,183,3,182043.3273,12.112,0,2,1,2,0,0,0,20
28,4,0.296,0,2,0,1,0.5,3,26,4,250446.3488,12.431,0,2,2,2,0,0,0,20
28,4,0.296,0,2,0,1,0.5,3,4,5,312387.5989,12.652,0,2,3,2,0,0,0,20
28,4,0.296,0,2,0,1,1,3,65,3,64796.05494,11.079,0,1,1,2,0,0,0,20
28,4,0.296,0,2,0,1,1,3,6,4,51948.07807,10.858,0,1,2,2,0,0,0,20
28,4,0.296,0,2,0,1,3,3,277,2,27694.80141,10.229,0,2,1,2,0,0,0,20
28,4,0.296,0,2,0,1,4,3,9,2,824.1066903,6.7143,0,1,1,2,0,0,0,20
28,4,0.296,0,2,0,1,4,3,1,3,544.4630066,6.2998,0,1,2,2,0,0,0,20
29,4,0.7753,0,2,1,1,0,0,1,0,1,0,368580,2,0,2,0,0,0,21
29,4,0.7753,0,2,0,1,0,3,114,3,113777.4925,11.642,0,2,1,2,0,0,0,21
29,4,0.7753,0,2,0,1,0,3,10,4,94466.44773,11.456,0,2,2,2,0,0,0,21
29,4,0.7753,0,2,0,1,0,3,1,5,44846.46293,10.711,0,2,3,2,0,0,0,21
29,4,0.7753,0,2,0,1,0.5,3,6,3,5136.873989,8.5442,0,1,1,2,0,0,0,21
29,4,0.7753,0,2,0,1,0.5,3,1,4,6918.816445,8.842,0,1,2,2,0,0,0,21
29,4,0.7753,0,2,0,1,0.5,3,1,5,2570.613846,7.8519,0,1,3,2,0,0,0,21
29,4,0.7753,0,2,0,1,1,3,3,2,256.7749448,5.5482,0,2,1,2,0,0,0,21
29,4,0.7753,0,2,0,1,1,3,1,3,69.19994031,4.237,0,2,2,2,0,0,0,21
29,4,0.7753,0,2,0,1,2,3,5,1,46.30268728,3.8352,0,1,1,2,0,0,0,21
29,4,0.7753,0,2,0,1,3,3,3,1,27.04223762,3.2974,0,2,1,2,0,0,0,21
29,4,0.7753,0,2,0,1,4,3,14,1,138.5872374,4.9315,0,1,1,2,0,0,0,21
29,4,0.7753,0,2,0,1,6,3,1,1,4.891994042,1.5876,0,2,1,2,0,0,0,21
29,4,0.7753,0,2,0,1,8,3,2,1,15.50403015,2.7411,0,924,1,2,1,0,0,21
29,4,0.7753,0,2,0,1,24,4,1,1,1.036592612,0.035939,0,341,1,2,1,0,0,21
30,4,2.182,0,2,1,1,0,0,1,0,1,0,368580,1,0,2,0,0,0,22
30,4,2.182,0,2,0,1,0,3,76,3,75207.03078,11.228,0,1,1,2,0,0,0,22
30,4,2.182,0,2,0,1,0,3,7,4,67305.68604,11.117,0,1,2,2,0,0,0,22
30,4,2.182,0,2,0,1,0,3,2,5,100107.5113,11.514,0,1,3,2,0,0,0,22
30,4,2.182,0,2,0,1,0.5,3,47,2,4635.0395,8.4414,0,2,1,2,0,0,0,22
30,4,2.182,0,2,0,1,0.5,3,2,3,1853.627854,7.5249,0,2,2,2,0,0,0,22
30,4,2.182,0,2,0,1,1,3,25,1,243.7394922,5.4961,0,1,1,2,0,0,0,22
30,4,2.182,0,2,0,1,1,3,2,2,176.7612585,5.1748,0,1,2,2,0,0,0,22
30,4,2.182,0,2,0,1,2,3,6,1,51.02419847,3.9323,0,2,1,2,0,0,0,22
30,4,2.182,0,2,0,1,3,3,1,1,7.650721828,2.0348,0,1,1,2,0,0,0,22
30,4,2.182,0,2,0,1,4,3,1,1,7.43055089,2.0056,0,395,1,2,1,0,0,22
30,4,2.182,0,2,0,1,6,3,2,1,15.32828784,2.7297,0,334,1,2,1,0,0,22
30,4,2.182,0,2,0,1,8,3,1,1,0.374583701,-0.98194,0,123,1,2,1,0,0,22
30,4,2.182,0,2,0,1,24,3,1,1,0.578393989,-0.5475,0,567,1,2,1,0,0,22
31,4,4.305,0,2,1,1,0,0,1,0,1,0,368580,2,0,2,0,0,0,23
31,4,4.305,0,2,0,1,0,3,1975,3,1974844.067,14.496,0,2,1,2,0,0,0,23
31,4,4.305,0,2,0,1,0,3,163,4,1621723.45,14.299,0,2,2,2,0,0,0,23
31,4,4.305,0,2,0,1,0,3,29,5,2827772.904,14.855,0,2,3,2,0,0,0,23
31,4,4.305,0,2,0,1,0.5,3,59,2,5848.263158,8.6739,0,1,1,2,0,0,0,23
31,4,4.305,0,2,0,1,1,3,3,1,20.56519328,3.0236,0,2,1,2,0,0,0,23
31,4,4.305,0,2,0,1,1,3,1,2,14.82033168,2.696,0,2,2,2,0,0,0,23
31,4,4.305,0,2,0,1,2,3,2,1,18.39906779,2.9123,0,1,1,2,0,0,0,23
31,4,4.305,0,2,0,1,3,3,6,1,52.82053312,3.9669,0,585,1,2,1,0,0,23
31,4,4.305,0,2,0,1,4,3,4,1,35.89507143,3.5806,0,727,1,2,1,0,0,23
31,4,4.305,0,2,0,1,6,3,1,1,2.396285907,0.87392,0,360,1,2,1,0,0,23
31,4,4.305,0,2,0,1,8,3,1,1,1.975220426,0.68068,0,971,1,2,1,0,0,23
31,4,4.305,0,2,0,1,24,3,1,1,1.957405751,0.67162,0,621,1,2,1,0,0,23
